OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,StoreCode
15861,266,1951,2024-11-09,14,40744.63,DEL001
5978,1676,1727,2024-11-23,12,27283.15,BLR001
3104,2972,989,2024-11-16,11,30275.6,PUN001
2569,2567,31,2025-09-09,8,33356.82,HYD001
8193,270,209,2025-11-03,11,27268.1,KOL001
"###",UNKNOWN,8,2024-07-10,13,41502.76,HYD001
10268,202,480,2024-11-23,12,40062.89,DEL001
11353,1235,750,2025-01-22,9,48644.64,HYD001
10040,2106,20,2025-06-28,8,19202.88,KOL001
7520,1755,140,2025-11-22,13,6302.57,BLR001
12129,3169,1202,2025-01-10,20,39171.75,BLR001
4447,1840,XYZ,NOT_A_DATE,8,19790.42,HYD001
3800,3578,1292,2024-06-23,6,2976.3,MUM001
13841,2552,713,2025-09-29,5,7079.86,MUM001
3758,278,938,2024-08-29,18,11906.52,VSK001
18128,1003,1510,2025-03-18,17,33009.79,DEL001
22935,,1745,2024-10-24,,35697.04,HYD001
4256,3563,2035,2024-07-15,3,28718.1,TPT001
7157,894,840,2026-03-17,3,28179.91,KOL001
4190,2324,1886,2024-12-04,20,49711.63,TPT001
14009,2789,1724,2025-05-05,10,33881.26,MUM001
12167,1569,385,2024-12-07,15,19313.75,DEL001
495,3598,1437,2024-09-28,12,18459.11,TPT001
15269,303,1133,2025-11-09,2,15963.31,HYD001
4410,2931,274,2026-03-11,14,2978.68,HYD001
8614,2048,1425,2025-01-06,1,24451.55,PUN001
10401,1945,1347,2025-09-17,14,47661.22,VSK001
11934,597,559,2025-03-31,12,28629.09,DEL001
10272,1403,762,2024-12-20,3,37610.39,CHE001
12319,1792,612,2025-09-05,8,48642.58,BLR001
3720,1599,XYZ,2025-01-18,6,44746.05,BLR001
12052,3383,1825,2025-06-04,5,37928.18,BLR001
945,459,492,2024-12-09,6,10895.37,BLR001
6830,493,941,2024-09-14,13,38027.68,BLR001
5157,906,36,2025-12-16,18,15841.75,BLR001
15919,513,483,2025-05-06,11,44562.43,PUN001
9366,765,81,2024-12-21,20,37572.18,TPT001
17511,2651,839,2024-11-30,18,39982.63,MUM001
394,478,1300,2025-02-02,19,31601.9,HYD001
18098,1565,1297,2025-04-30,9,5563.92,TPT001
23116,1205,,2025-04-21,,6905.28,VSK001
13721,3323,74,2025-10-30,4,15899.9,MUM001
13744,1062,96,2026-02-26,15,49820.87,TPT001
13664,794,31,2024-07-04,9,45883.81,VSK001
15269,303,1133,2025-11-09,2,15963.31,HYD001
1979,975,1317,2025-03-11,15,29075.34,DEL001
2454,1461,1496,NOT_A_DATE,12,9917.76,MUM001
4648,511,1410,2024-08-16,2,6431.36,PUN001
15934,2285,885,2024-10-22,9,17246.52,HYD001
5378,656,304,2026-03-28,15,26677.99,TPT001
14120,1786,1297,2026-03-06,20,36682.47,BLR001
21140,1253,988,2025-04-02,19,46324.46,
4355,2689,1441,2025-06-28,18,45853.12,PUN001
18123,3091,952,2024-07-25,7,3114.11,VSK001
10063,653,1909,2025-07-15,1,42070.86,PUN001
10764,1990,2092,2025-09-10,6,23698.94,KOL001
19572,956,948,2024-09-04,2,44526.02,TPT001
16253,3281,699,2025-03-17,16,846.42,HYD001
10270,2727,640,2024-08-26,2,21152.18,PUN001
ORD-ABC,2898,512,2024-12-22,4,33630.66,TPT001
10218,3179,974,2024-09-11,9,32681.65,VSK001
4255,2854,1458,2025-09-12,10,22949.29,HYD001
11825,2466,382,2025-05-13,3,26663.26,KOL001
INVALID,555,294,2025-05-24,19,2955.98,INVALID_STORE
19259,2520,1083,2024-10-08,13,9429.81,MUM001
11112,1888,699,2025-05-04,18,17501.03,HYD001
19830,19,61,2025-09-14,19,293.41,KOL001
9452,2846,1632,2025-02-24,16,27445.59,HYD001
22101,,2047,2025-06-19,1,36342.09,
10343,3427,1726,2024-10-21,1,18969.14,HYD001
1383,3365,629,2024-09-07,999999,48218.57,123###
4737,2971,868,2025-02-05,3,6895.43,PUN001
18010,1994,1707,2026-03-06,12,7882.18,VSK001
893,3256,PROD001,2025-08-22,6,35544.73,MUM001
13235,2538,1931,2025-03-22,15,32407.95,PUN001
"###",931,1440,2024-09-03,12,FREE,KOL001
5693,CUST001,1979,0000-00-00,20,3012.83,MUM001
4895,165,825,2025-10-08,20,16819.08,CHE001
17501,2597,133,2026-05-10,19,17218.04,CHE001
4001,593,997,2026-02-23,4,13481.58,KOL001
10148,2575,1548,2026-02-07,10,16599.74,VSK001
17464,2514,944,2024-11-03,13,310.27,VSK001
1415,3408,137,2025-01-08,18,FREE,@@@@
8237,1070,487,2026-01-16,16,14827.35,VSK001
17409,407,1836,2026-02-12,11,35687.3,MUM001
16985,742,479,2024-07-08,1,20500.58,CHE001
6479,843,540,2025-01-04,20,39437.54,TPT001
2267,1150,857,2025-06-06,7,16285.37,MUM001
5718,1108,1488,32-13-2025,ABC,14001.39,TPT001
13776,397,497,2026-03-08,10,28833.75,DEL001
5711,1355,1271,2025-06-11,19,37674.27,MUM001
14478,1858,1870,2025-09-08,17,47284.4,HYD001
15616,3085,1230,2026-02-20,14,7971.32,KOL001
18240,2910,1015,2026-02-20,1,19002.57,KOL001
17229,774,944,2026-02-26,8,7957.94,HYD001
18859,2342,2041,2024-11-24,19,27608.42,HYD001
21721,577,172,2024-07-26,,6915.14,MUM001
9195,2525,1695,2025-05-21,11,34105.4,VSK001
1073,535,1451,2025-01-02,13,674.19,PUN001
7626,459,1351,2024-12-06,20,18894.43,DEL001
10151,1519,725,2025-05-14,20,39066.29,MUM001
22229,1775,2024,2026-04-29,17,44473.11,
7495,3180,122,2026-03-28,1,26818.44,CHE001
20081,1596,1824,2025-06-17,7,7542.05,BLR001
15995,677,182,2025-05-02,16,27428.43,MUM001
226,3114,PROD001,32-13-2025,8,14772.36,VSK001
10848,3178,1198,2025-05-09,13,13989.79,KOL001
11114,3234,1372,2026-04-22,11,33667.0,TPT001
6297,1015,1436,2025-09-21,10,30927.63,CHE001
17187,3406,1689,2025-11-11,2,6311.0,PUN001
4848,1253,665,2025-10-27,9,2932.77,TPT001
9190,2786,1209,2025-02-24,7,35494.08,KOL001
4040,491,2092,2024-07-10,20,26987.61,CHE001
13367,505,373,2025-12-07,16,18672.87,DEL001
"###",2565,XYZ,2025-01-08,5,47678.84,BLR001
11332,558,2000,2024-07-22,9,43814.34,DEL001
21451,,1148,2025-03-05,4,8862.95,DEL001
7658,2605,1907,2025-10-01,19,1960.13,MUM001
20966,1446,3,2024-12-26,11,44170.76,
22972,2652,165,2025-12-27,12,,PUN001
16011,2567,1509,2024-12-06,10,22308.79,HYD001
13234,2860,215,2025-08-20,15,16154.26,PUN001
4378,1096,1239,2024-11-17,12,41653.92,HYD001
5926,36,930,2024-08-24,15,23061.18,VSK001
5248,412,1527,2024-07-25,6,16013.67,KOL001
7823,1992,851,2024-11-20,7,22635.17,TPT001
21656,421,1604,,,31411.96,PUN001
9033,3365,1746,2024-07-17,1,38488.09,KOL001
8025,1393,647,2025-04-24,4,38070.5,MUM001
17884,1550,1840,2024-07-09,18,32150.81,DEL001
5419,1989,-100,2026-06-21,5,36322.81,PUN001
21823,,312,2025-12-09,11,32232.74,MUM001
12032,206,1079,2024-07-12,7,36875.4,MUM001
14166,369,1822,2026-04-16,7,8290.69,KOL001
22966,1651,616,,11,,BLR001
10180,1883,1983,2024-11-18,3,13624.93,CHE001
15882,3388,212,2024-07-19,8,5892.35,PUN001
21727,3351,,,19,24267.41,HYD001
263,2817,1932,2025-01-09,17,12151.08,BLR001
13985,2489,1654,2025-11-22,17,7284.46,PUN001
2219,1504,1010,2025-05-12,8,35423.72,HYD001
4659,3136,248,2025-12-02,7,3126.83,VSK001
13845,2323,724,2024-07-13,14,44023.97,TPT001
13247,3456,23,2026-04-30,13,38152.62,KOL001
17069,35,301,2026-02-26,9,33076.21,CHE001
9773,1569,1890,2026-03-21,10,44552.29,PUN001
8904,2381,267,2026-06-04,7,17650.31,PUN001
1714,2548,369,2025-08-30,5,20843.35,PUN001
10096,3394,1868,2025-05-21,18,46380.18,KOL001
23155,3025,1574,,,32729.93,PUN001
12671,3499,1351,2024-10-10,19,25394.26,PUN001
12745,6,992,2024-11-30,7,42800.77,VSK001
2539,3079,PROD001,2025-06-02,19,39158.2,VSK001
9648,1865,712,2026-04-10,19,18780.1,HYD001
15285,1629,1678,2025-06-22,12,5671.16,BLR001
1690,658,1760,2026-03-31,11,30839.86,TPT001
15142,851,1312,2026-06-04,14,38710.09,PUN001
3237,2315,362,2025-03-18,6,33992.68,PUN001
7079,3131,274,2024-11-09,9,5889.68,KOL001
12821,3502,684,2025-04-28,13,2816.17,KOL001
3031,1762,1614,2026-03-13,3,18828.77,@@@@
6007,3136,1283,2024-08-15,13,25676.6,DEL001
16795,3361,1077,2026-02-28,7,27985.1,MUM001
9059,2355,44,2025-11-01,4,46313.71,BLR001
13236,3257,135,2025-10-07,20,14481.84,HYD001
7700,443,540,2025-03-21,15,26838.78,DEL001
8428,1962,552,2024-09-22,16,14754.16,PUN001
2974,1751,846,2025-05-01,12,23052.19,TPT001
18249,3454,1311,2025-09-25,12,14006.51,VSK001
18537,2491,906,2025-10-02,16,39475.6,PUN001
10332,3587,533,2024-07-21,11,14016.85,BLR001
2093,2600,637,2024-07-13,-10,34026.32,DEL001
2893,1419,1779,2026-02-20,14,34138.99,HYD001
8628,2268,2098,2025-12-17,20,47737.28,DEL001
2496,638,772,2026-03-14,16,796.27,HYD001
19658,2919,1569,2026-02-04,20,6362.48,BLR001
15255,821,1141,2026-03-12,11,40219.55,KOL001
16312,2406,1344,2026-04-23,6,25615.35,DEL001
20729,375,908,2025-05-30,,7582.64,MUM001
1048,3203,1466,2025-06-07,13,16362.8,CHE001
20192,2324,237,2024-11-20,19,5883.86,HYD001
9844,1545,988,2026-02-13,1,39591.86,BLR001
8156,2476,1417,2025-11-29,3,40904.65,TPT001
6746,2115,330,2025-09-03,15,14175.95,TPT001
11151,3254,1859,2025-12-26,6,49275.9,BLR001
6317,3518,365,2025-04-12,11,25837.7,PUN001
3243,1682,1746,2025-12-03,14,47805.68,BLR001
4649,1645,1006,2025-05-27,16,43558.39,TPT001
1637,949,319,2026-03-13,12,35162.88,TPT001
10095,672,1058,2026-04-13,20,34348.64,CHE001
17494,2338,1229,2024-08-02,15,31944.08,CHE001
12679,160,1811,2025-10-24,6,3114.25,TPT001
19112,2114,733,2024-12-25,1,36341.74,VSK001
4034,2527,1859,2025-12-05,16,45994.7,DEL001
ORD-ABC,UNKNOWN,1723,2025-06-17,12,6896.67,DEL001
200,1388,1867,2025-03-08,19,16055.28,MUM001
23033,2116,1448,2024-10-29,,2498.91,VSK001
1435,2695,873,2026-02-02,11,16572.21,VSK001
5483,471,1169,2026-01-22,8,PRICE,PUN001
1794,1055,1413,0000-00-00,16,21155.01,HYD001
8216,1001,1137,2026-01-03,7,40691.89,VSK001
1063,608,233,2025-10-06,5,19441.7,MUM001
17448,860,1759,2025-04-12,4,40712.63,CHE001
14747,3204,1990,2024-10-31,13,6883.85,MUM001
21994,1871,518,,6,,KOL001
4127,964,1814,2025-05-30,3,4706.39,DEL001
20665,,38,,14,12605.16,MUM001
9559,1519,1436,2025-03-14,8,32150.61,VSK001
22839,,548,2026-02-09,17,26514.11,PUN001
17335,2620,595,2024-10-29,3,16849.17,KOL001
19223,1340,693,2025-08-28,11,33318.53,TPT001
1796,CUST001,1751,2025-08-17,-10,4770.11,TPT001
15138,780,801,2024-08-23,11,23599.06,CHE001
2854,3269,304,2025-02-15,4,24449.71,VSK001
6671,2878,2078,2025-02-10,6,34772.09,KOL001
14980,1995,446,2024-08-13,13,45660.25,VSK001
7395,652,2065,2025-02-14,3,17728.5,HYD001
9136,1599,622,2025-11-17,15,48896.52,MUM001
20838,1198,,2024-09-04,,18104.49,TPT001
2145,126,803,2024-10-24,19,19867.81,PUN001
4197,1946,860,2025-06-04,1,27559.08,CHE001
4550,3102,797,2024-09-05,18,33583.81,BLR001
1037,40,584,2025-04-11,1,24123.19,PUN001
11081,1005,1832,2026-03-11,20,5788.55,MUM001
7244,106,1488,2025-01-29,10,28154.75,CHE001
11305,48,125,2026-01-02,13,29165.55,HYD001
1506,2237,544,2025-02-23,12,45970.97,HYD001
15294,2570,597,2026-05-14,2,36717.87,MUM001
6034,241,1128,2025-02-10,14,5156.62,BLR001
1529,931,1448,2025-02-27,9,9593.42,VSK001
14292,1988,699,2024-08-16,8,46238.54,HYD001
17383,2009,2051,2025-09-08,3,34765.04,PUN001
4008,-999,1671,2025-05-24,16,28097.08,INVALID_STORE
4258,2171,1915,0000-00-00,15,19325.93,VSK001
11373,2484,1258,2025-05-12,5,14441.12,TPT001
13872,1986,309,2025-11-03,20,31772.89,TPT001
16919,1486,162,2024-12-18,2,1744.17,MUM001
20652,462,,,8,38452.28,KOL001
21545,,639,2024-06-29,,43414.0,TPT001
19496,327,603,2025-12-20,6,45536.85,MUM001
14313,3260,1849,2025-04-28,10,18026.58,PUN001
7385,478,274,2026-01-12,11,15922.0,TPT001
20640,1707,1555,,,5848.46,VSK001
11295,2011,1597,2026-04-12,8,41045.84,TPT001
9542,2730,870,2025-09-18,1,43982.12,KOL001
4289,344,426,2024-10-10,2,13495.13,CHE001
1567,608,XYZ,2025-12-06,3,45076.1,@@@@
16429,1267,1525,2025-03-24,15,6339.56,HYD001
3388,3595,-100,2025-03-13,ABC,5653.6,HYD001
7982,273,889,2026-05-27,11,28706.17,PUN001
13511,1150,650,2025-08-14,11,34523.61,BLR001
22081,2410,1836,,12,,HYD001
984,380,1737,32-13-2025,1,8931.73,PUN001
19158,3358,1268,2024-08-03,5,35751.9,BLR001
INVALID,-999,646,2024-10-24,19,28637.16,DEL001
21612,85,,2025-02-16,6,17839.15,MUM001
7683,2499,1955,2024-08-23,10,45622.05,VSK001
7114,350,34,2024-10-29,19,42524.79,VSK001
22267,1355,1127,2025-08-12,,2718.94,PUN001
21523,,1308,2025-04-30,13,778.79,
17708,1106,1758,2025-10-19,14,23404.1,VSK001
19474,829,651,2025-03-21,16,13194.59,TPT001
9430,1818,745,2024-11-28,5,16607.66,HYD001
1935,3053,295,2025-12-17,ABC,24282.29,123###
INVALID,-999,1443,2026-03-24,10,37765.57,MUM001
19055,2796,440,2025-12-08,20,30229.95,PUN001
ORD-ABC,1415,XYZ,2025-06-22,2,30386.32,VSK001
763,3495,PROD001,32-13-2025,15,25791.81,DEL001
21299,,916,2025-11-03,2,3643.6,
9979,185,842,2024-09-01,7,25071.75,BLR001
6080,2891,2090,2026-06-14,5,37359.94,BLR001
2699,2294,2097,2026-04-25,6,18204.96,TPT001
23193,613,,,20,23421.54,VSK001
21358,,1333,,13,45106.29,CHE001
12115,703,746,2024-10-21,14,11043.03,DEL001
14640,289,1118,2024-12-06,5,37276.84,MUM001
18154,2268,1581,2026-06-23,1,19623.39,VSK001
18442,528,1328,2025-06-01,13,35869.63,KOL001
1844,1249,254,2025-12-18,4,26068.71,KOL001
6060,1351,452,2025-08-04,12,4575.72,CHE001
18378,2097,154,2026-04-05,10,12558.28,VSK001
21490,1773,1610,2024-09-21,,,PUN001
2920,1558,1695,2026-04-21,10,1233.31,KOL001
10111,2979,721,2025-09-28,16,18663.67,MUM001
7214,3372,1818,2025-07-21,8,30523.84,MUM001
11884,2711,876,2024-07-26,14,4234.21,PUN001
6898,1067,1947,2026-02-16,16,27876.16,HYD001
458,659,1043,2025-08-16,18,24639.88,HYD001
15272,3273,1155,2025-03-29,14,39496.38,CHE001
18121,2289,1124,2025-11-29,18,47067.48,CHE001
6691,1569,1505,2025-12-18,12,6555.23,VSK001
17361,1150,986,2024-11-19,13,27209.9,DEL001
20798,3113,,2025-09-23,17,46324.92,HYD001
1768,2768,563,2026-06-22,15,28572.97,TPT001
18290,301,285,2025-06-01,13,48458.95,CHE001
13243,2993,1829,2025-12-12,11,21751.53,HYD001
1142,331,1015,2026-05-14,10,8063.52,BLR001
6600,2515,1418,2026-01-16,8,4009.88,VSK001
22370,1123,1032,2025-09-23,15,16160.02,
2270,482,1386,2025-09-01,18,49329.99,INVALID_STORE
738,1782,656,2024-09-13,14,44494.73,HYD001
7817,1047,1866,2026-03-08,9,1822.95,CHE001
4470,486,766,2025-03-07,3,49040.02,MUM001
9765,2973,701,2026-01-22,19,31345.76,TPT001
9122,113,615,2026-04-08,7,43380.72,DEL001
8588,3179,454,2024-08-01,6,19623.79,BLR001
9229,2045,681,2024-07-12,17,9252.07,DEL001
773,226,90,2025-07-20,3,9418.87,CHE001
16085,1457,56,2026-03-10,15,19814.62,BLR001
18641,530,1599,2025-02-13,11,3325.17,PUN001
13552,1606,665,2026-05-18,20,17979.49,HYD001
18081,329,1182,2026-05-16,11,41714.38,PUN001
21076,,1126,2024-11-26,5,,BLR001
12379,3009,499,2024-10-13,16,43228.51,DEL001
16648,2364,380,2025-06-18,19,31666.55,BLR001
18829,503,1662,2024-06-24,3,22506.85,CHE001
628,1534,772,2025-07-17,6,28141.35,CHE001
3173,343,1934,2024-10-23,1,47370.69,MUM001
5283,2292,254,2024-11-06,14,23445.34,KOL001
15282,1055,353,2025-06-18,1,12761.21,CHE001
11536,853,586,2024-11-12,18,40603.28,BLR001
12558,531,1274,2024-06-28,4,32983.54,CHE001
7567,824,1500,2025-03-17,4,14950.12,KOL001
21792,3058,191,,19,14468.72,MUM001
21126,,2094,2026-01-14,20,32829.99,
19577,1195,859,2026-03-14,13,25619.98,MUM001
21398,,31,,9,42218.14,KOL001
18101,2231,1765,2025-09-30,6,28686.34,VSK001
6711,122,126,2025-10-21,13,27533.96,HYD001
5109,3337,806,2025-03-19,4,44319.12,DEL001
14511,1097,771,2025-04-24,2,756.24,KOL001
14530,1911,959,2024-10-06,19,17970.32,MUM001
1632,2198,1775,2025-04-16,17,1058.51,VSK001
612,1695,138,2025-07-27,10,43876.31,PUN001
11892,3526,1263,2025-02-28,17,47415.32,KOL001
1695,3304,1304,32-13-2025,20,47266.37,BLR001
13140,1102,549,2024-07-16,2,24426.97,KOL001
2914,3221,770,2025-05-14,9,19856.97,MUM001
294,1863,1965,2025-10-01,5,4021.34,KOL001
8585,714,1376,2025-05-24,13,14643.45,MUM001
3812,-999,1889,2026-05-31,8,40690.46,BLR001
17148,3560,1960,2025-06-26,12,47140.28,VSK001
6919,2447,1049,2026-04-13,14,12143.86,HYD001
5577,3464,335,2025-03-28,18,30941.24,TPT001
16842,3215,2048,2025-12-03,7,16565.58,HYD001
17286,3049,1377,2025-08-20,2,16548.86,VSK001
770,2507,265,2026-04-16,20,10314.02,TPT001
13886,1520,886,2026-03-27,9,12544.58,DEL001
12885,248,1991,2025-10-18,10,34323.26,BLR001
14337,1046,1398,2025-05-05,4,38848.9,DEL001
2071,2123,1637,2024-06-28,4,44495.88,PUN001
21352,3037,143,2025-10-02,,46234.63,BLR001
1350,323,2080,2025-01-12,9,43699.17,MUM001
5247,3468,543,2025-06-27,5,47566.46,PUN001
23152,,1220,2025-02-09,1,45684.52,MUM001
18698,1432,574,2025-05-17,17,16612.62,KOL001
18444,2790,1306,2026-02-25,8,13025.84,HYD001
17975,3223,25,2025-02-01,13,32217.42,PUN001
19059,3039,836,2026-04-20,7,3155.55,KOL001
22785,2353,254,,17,8730.08,HYD001
15385,2953,1241,2026-06-05,10,5314.16,CHE001
16481,1026,1873,2026-05-28,18,35220.59,KOL001
7127,2808,55,2025-09-06,19,49411.52,VSK001
22658,1661,,,12,27048.48,MUM001
"###",1456,716,2025-06-07,3,33826.47,PUN001
6961,834,1872,2025-12-03,20,14672.99,KOL001
22683,,608,,16,33055.38,MUM001
5237,-999,1880,NOT_A_DATE,4,21158.45,PUN001
866,2740,1222,2025-09-14,9,13390.74,KOL001
17198,2914,1086,2024-07-15,9,5675.62,MUM001
13176,321,885,2024-11-08,6,390.13,CHE001
18168,2495,1001,2026-04-18,5,26082.81,BLR001
3172,3046,1856,2026-02-06,19,45103.31,KOL001
21801,3338,,2024-08-07,16,,CHE001
6312,2762,327,2026-05-07,6,11007.01,TPT001
20026,636,62,2024-12-03,17,12204.39,TPT001
13846,1974,1354,2025-10-12,13,34431.03,PUN001
15666,1115,646,2026-01-25,20,44214.1,KOL001
11326,1273,594,2024-11-05,8,15753.31,TPT001
10298,2302,821,2026-01-17,11,22238.0,TPT001
20164,1883,161,2024-12-11,3,23237.3,CHE001
18520,337,810,2026-05-15,20,31595.52,VSK001
22638,2503,1304,,3,47927.79,CHE001
20697,682,513,2025-02-03,9,,MUM001
3923,1431,-100,2025-02-27,7,17456.04,CHE001
2123,1996,1420,2025-02-02,5,11652.65,PUN001
2893,-999,1712,2024-10-17,11,36752.16,CHE001
13815,1152,1668,2025-07-31,19,37679.52,KOL001
7444,1543,781,2025-01-24,6,10184.21,CHE001
2882,3102,-100,2025-09-10,16,36972.82,MUM001
13334,890,385,2025-06-14,16,14089.35,PUN001
719,1597,1861,2025-09-18,2,1903.26,KOL001
ORD-ABC,987,476,2026-01-08,ABC,49837.32,DEL001
2911,2837,1656,2025-09-03,7,35117.33,DEL001
23162,1075,1845,,19,15380.15,
13539,1738,825,2026-03-11,15,10363.94,TPT001
4732,648,PROD001,2026-04-03,999999,31875.99,HYD001
3414,728,1864,2025-01-27,10,21008.11,MUM001
3963,1269,1995,2024-09-22,16,26287.12,PUN001
2183,556,1714,2025-03-11,8,11835.01,BLR001
8461,1604,1976,2024-12-13,2,34412.97,HYD001
13310,3290,940,2025-06-04,12,40805.14,PUN001
14918,344,317,2026-01-12,9,15956.82,CHE001
10234,2982,5,2024-09-04,18,41156.03,KOL001
16552,1282,1142,2024-10-14,16,4899.75,TPT001
2886,UNKNOWN,1165,2025-08-11,5,3215.68,VSK001
1348,951,94,2024-11-21,18,44182.06,VSK001
14871,2424,453,2025-09-16,13,15961.97,HYD001
21648,2417,1570,,,16866.13,DEL001
5487,874,417,NOT_A_DATE,10,PRICE,BLR001
16385,2047,66,2025-05-26,7,3960.59,MUM001
5242,1315,PROD001,32-13-2025,15,22065.91,VSK001
14855,2000,359,2026-03-08,20,19934.52,TPT001
19840,1151,179,2026-05-17,16,46060.05,VSK001
18052,2078,1471,2025-08-14,18,802.93,PUN001
22808,,1958,2026-02-17,15,,DEL001
1428,3079,1370,2025-08-29,8,29404.97,KOL001
7828,399,1702,2025-04-06,2,43376.23,BLR001
10182,793,17,2025-07-04,10,24868.84,MUM001
9044,2182,1262,2024-09-12,5,8467.18,TPT001
1964,283,2083,2026-05-14,13,21307.94,HYD001
17068,872,2066,2025-03-11,3,14989.49,HYD001
5219,2479,106,2026-06-08,8,21021.9,PUN001
5943,818,1480,2026-05-16,1,23323.7,DEL001
4815,1962,XYZ,2026-06-16,18,17957.78,TPT001
2644,1933,536,2026-02-25,6,30568.61,VSK001
13097,836,591,2025-10-11,19,36955.73,KOL001
11997,2117,1810,2024-08-29,11,14086.51,VSK001
3775,562,1618,2026-06-14,5,27526.42,BLR001
3691,UNKNOWN,724,2025-05-05,16,48177.09,INVALID_STORE
4686,3457,274,2025-07-20,4,11817.99,VSK001
18474,603,248,2025-05-17,7,43860.96,VSK001
6520,2106,1216,2025-11-19,16,29416.97,VSK001
22214,2109,433,2025-08-23,,28993.46,PUN001
21738,,718,2025-01-06,18,30244.64,KOL001
14525,700,529,2025-05-19,20,47000.08,DEL001
9318,899,1035,2025-09-20,2,12092.91,VSK001
17642,3426,1414,2025-09-25,5,34120.73,BLR001
7839,1092,614,2024-07-18,7,12641.96,MUM001
18779,671,591,2024-09-28,2,48861.13,BLR001
15181,702,1729,2025-02-01,2,18690.46,DEL001
13006,1128,857,2026-05-30,16,13065.86,VSK001
22756,,1063,2025-04-10,4,39726.22,
8651,395,1124,2024-11-15,18,38935.99,DEL001
6758,3256,619,2025-12-03,10,25399.4,DEL001
14869,1771,1289,2025-06-04,20,1060.81,TPT001
8897,3123,1182,2025-10-02,9,42067.85,CHE001
3234,1611,725,2025-02-21,18,XYZ,PUN001
6856,2845,405,2025-09-18,11,11988.92,TPT001
3282,1542,239,2024-07-08,16,48533.92,DEL001
13724,1599,2065,2025-11-23,15,13877.35,TPT001
18713,191,396,2026-03-17,16,10960.26,VSK001
22775,1982,385,,8,19037.94,CHE001
2276,3345,568,2024-08-15,-10,28312.19,HYD001
9538,2760,785,2024-12-10,8,23978.75,VSK001
2713,2357,1107,2024-10-22,14,11496.53,CHE001
19693,3049,97,2024-07-06,15,33408.15,PUN001
15352,2929,292,2025-09-18,19,47050.99,BLR001
10552,2205,225,2024-08-08,12,8571.6,CHE001
21332,1311,791,,15,,PUN001
21650,3028,426,2026-01-05,13,,HYD001
8536,3462,1971,2025-05-19,9,40517.5,BLR001
6233,1125,156,2025-08-29,18,15809.66,TPT001
7286,970,1600,2026-02-10,13,26859.19,CHE001
1,3575,668,2026-03-22,12,378.88,PUN001
15578,881,869,2025-12-12,12,20264.7,CHE001
7730,3361,1782,2025-11-29,7,32694.02,PUN001
11856,2368,434,2025-08-30,5,17892.28,PUN001
2597,1306,1850,2025-12-25,14,24164.13,@@@@
2213,3534,163,2025-06-17,11,27429.62,HYD001
17143,3262,1687,2025-06-07,14,49731.58,DEL001
14880,1616,721,2026-03-24,12,16804.97,CHE001
16154,2598,1288,2025-03-21,16,24215.92,DEL001
15313,3150,1737,2025-11-05,8,15494.15,HYD001
1710,1847,2086,2025-10-26,7,44148.21,TPT001
13152,765,671,2026-02-15,6,6592.28,BLR001
15377,2062,445,2026-04-11,12,31069.87,HYD001
12561,2695,1086,2024-12-07,9,30373.2,VSK001
2390,2840,1418,2024-09-06,17,28279.35,BLR001
INVALID,1992,1175,2026-06-16,13,8856.69,BLR001
16717,824,990,2024-11-03,17,44372.69,BLR001
14307,132,389,2024-10-13,16,17270.25,CHE001
4388,1853,1337,2025-04-06,14,20486.44,KOL001
2932,1243,626,2024-12-30,16,27200.61,VSK001
351,3205,197,2026-05-28,5,3482.6,MUM001
22070,2604,,,9,46071.77,HYD001
2278,3362,715,2026-01-14,3,9868.48,CHE001
6123,1205,1389,2025-03-25,10,23761.01,MUM001
23113,,338,,10,34956.6,KOL001
19576,1119,1948,2024-07-03,17,27386.51,DEL001
17115,3233,1194,2026-02-04,8,36594.43,PUN001
13210,3004,75,2026-02-13,16,9783.81,HYD001
12213,1974,688,2024-07-12,13,46233.72,DEL001
8756,1766,1437,2026-03-17,1,24917.45,BLR001
16510,1165,589,2024-11-17,20,29796.95,VSK001
13345,482,365,2025-08-25,19,38232.99,TPT001
6473,907,805,2025-12-29,14,19697.45,PUN001
17327,1323,1849,2025-04-22,7,39781.47,TPT001
14952,2134,145,2025-08-09,12,41007.12,VSK001
18918,185,200,2025-01-11,6,22892.85,CHE001
18042,2852,1225,2026-05-22,7,40493.15,VSK001
5635,CUST001,1005,2024-10-31,18,17052.78,VSK001
2320,UNKNOWN,1457,2025-04-04,-10,19001.77,BLR001
13804,1198,1564,2026-03-26,11,32665.95,HYD001
7792,1639,598,2026-04-03,6,17964.64,KOL001
16000,222,1885,2025-01-10,4,30155.46,MUM001
913,UNKNOWN,1101,2025-12-26,9,FREE,KOL001
17788,3278,1110,2024-07-28,17,43053.03,BLR001
12262,1666,1814,2025-02-11,15,39281.38,VSK001
16991,800,1657,2026-01-14,11,16750.46,TPT001
18850,1176,1423,2025-02-12,8,47183.96,PUN001
6109,1439,781,2024-12-14,6,13614.19,DEL001
3131,3443,1987,2025-12-03,5,34223.29,CHE001
5378,2595,780,2024-08-01,3,45950.89,123###
5760,2356,375,2025-09-03,4,40719.98,KOL001
21442,1622,1481,,4,40381.13,TPT001
5785,2356,PROD001,2026-03-22,ABC,35218.95,VSK001
17598,463,1028,2025-11-18,7,4024.6,PUN001
4423,1512,148,2024-11-01,16,23686.5,BLR001
